account   age,merchant,amount
4,M1823072687,32.8
6,M1823072687,4.35
2,M980657600,4.74
2,M1823072687,26.74
3,M1823072687,28.58
3,M480139044,85.74
3,M480139044,85.74
2,M855959430,39.53
3,M349281107,85.74
6,M1823072687,27.15
3,M1400236507,85.74
4,M1823072687,20.59
2,M1823072687,42.23
3,M1823072687,7.09
5,M1823072687,30.71
2,M1823072687,23.25
4,M348934600,16.35
5,M348934600,21.6
3,M1823072687,38.54
1,M348934600,8.02
6,M1823072687,36.3
2,M1823072687,30.42
4,M1823072687,52.42
2,M1823072687,66.42
5,M1823072687,24.39
2,M1823072687,17.38
2,M348934600,10.58
2,M1198415165,85.74
2,M1198415165,85.74
1,M1823072687,7.76
3,M1823072687,59.91
5,M1823072687,24.52
3,M1823072687,32.16
3,M1823072687,17.99
2,M1823072687,38.59
2,M1053599405,8.56
2,M1823072687,15.73
4,M348934600,67.84
3,M348934600,14.21
2,M1823072687,31
2,M348934600,38.57
4,M1823072687,28.41
2,M1823072687,35.52
2,M1823072687,40.11
4,M348934600,33.85
2,M1823072687,19.32
2,M1823072687,10.69
3,M1823072687,50.98
5,M348934600,30.15
2,M1823072687,6.82
5,M1946091778,85.74
4,M1823072687,30.24
2,M1823072687,16.55
2,M1823072687,60.55
3,M1823072687,12.55
2,M1823072687,26.62
3,M1823072687,55.77
4,M85975013,24.29
4,M151143676,74.03
4,M348934600,39.41
3,M1823072687,26.38
1,M348934600,31.01
2,M1823072687,15.19
3,M1823072687,12.04
5,M1823072687,9.52
3,M348934600,7.99
3,M1823072687,57.09
4,M1823072687,0.02
3,M1823072687,17.92
2,M1823072687,1.32
1,M1823072687,43.8
1,M85975013,36.49
3,M1823072687,26.86
1,M1823072687,11.46
5,M1946091778,2.97
3,M348934600,24.05
4,M1823072687,25.68
2,M1823072687,9.22
4,M1823072687,23.34
3,M348934600,23.2
1,M1823072687,46.41
1,M1823072687,1.4
4,M85975013,30.33
2,M85975013,39.12
2,M1823072687,28.32
1,M1053599405,41.37
5,M1823072687,8.47
3,M1823072687,20.48
4,M1823072687,37.48
5,M1823072687,3.85
2,M1823072687,7.63
4,M348934600,24.49
3,M85975013,35.87
4,M1823072687,4.36
3,M1823072687,0.84
2,M1823072687,16.46
3,M1823072687,22.19
6,M1823072687,13.2
3,M1823072687,39.55
4,M1053599405,60.5
4,M1913465890,55.59
5,M348934600,76.44
2,M1823072687,43.78
2,M1823072687,1.25
2,M348934600,27.92
2,M855959430,29.17
3,M348934600,23.93
4,M85975013,9.72
3,M1823072687,2.58
4,M348934600,22.14
2,M348934600,23.13
4,M85975013,59.84
4,M348934600,27.09
3,M78078399,85.74
3,M78078399,85.74
2,M1823072687,49.61
3,M1823072687,23.89
2,M348934600,12.5
3,M1823072687,26.25
4,M1823072687,32.38
2,M85975013,53.44
1,M1823072687,24.89
2,M1823072687,14.69
4,M1823072687,13.86
3,M348934600,41.13
1,M1823072687,8.47
2,M1823072687,30.61
4,M348934600,28.85
2,M1823072687,24.51
4,M1823072687,42.48
3,M1823072687,22.2
5,M1400236507,85.74
2,M1823072687,12.84
2,M1823072687,28.35
5,M1823072687,45.48
3,M1823072687,5.45
4,M1823072687,35.48
2,M1823072687,42.93
2,M348934600,3.47
5,M1823072687,56.64
4,M348934600,28.16
4,M1823072687,28.45
4,M1823072687,64.11
3,M1823072687,25.47
2,M1823072687,24.93
5,M1823072687,14.27
6,M1823072687,5.31
4,M1823072687,31.33
5,M45060432,58.97
2,M1823072687,32.75
3,M348934600,31.23
4,M1823072687,27.81
2,M348934600,3.59
5,M1823072687,30.01
5,M2122776122,85.74
3,M1823072687,9.29
1,M1823072687,16.07
2,M85975013,61.88
2,M348934600,5.18
1,M85975013,21.61
3,M1823072687,29.69
2,M348934600,26.91
2,M1823072687,41.77
5,M1823072687,8.21
2,M1823072687,13.94
3,M1823072687,41.63
2,M1823072687,49.68
2,M480139044,85.74
3,M1823072687,14.37
2,M1823072687,4.02
3,M1823072687,11.28
1,M348934600,42.78
2,M1823072687,25.43
5,M1823072687,24
3,M1823072687,43.03
2,M1823072687,17.32
5,M348934600,27.29
1,M1823072687,30.96
1,M1823072687,43.84
3,M1823072687,6.98
5,M855959430,71.15
3,M1823072687,5.85
1,M348934600,42.99
4,M1823072687,10.44
2,M1823072687,51.41
3,M1053599405,54.28
4,M1823072687,41.28
2,M1053599405,85.74
2,M1913465890,62.53
3,M1823072687,17.81
4,M1823072687,52.72
4,M1823072687,29.83
4,M1888755466,11.53
3,M151143676,34.68
2,M1823072687,20.4
5,M348934600,12.52
4,M1823072687,85.74
4,M1823072687,3.3
4,M1823072687,41.8
2,M1823072687,1.45
0,M348934600,46.67
4,M348934600,34.76
4,M348934600,31.85
2,M1823072687,36.59
4,M348934600,15.83
3,M1823072687,52.93
1,M348934600,9.17
3,M855959430,36.66
2,M348934600,39.67
1,M1823072687,13.36
4,M1823072687,40.74
4,M348934600,4.51
3,M1823072687,2.45
4,M1823072687,30.46
1,M1823072687,33.22
2,M1823072687,27.94
4,M1823072687,31.54
3,M348934600,62.58
6,M348934600,34.58
1,M1823072687,37.4
2,M348934600,17.47
2,M1823072687,20.39
2,M1823072687,23.63
2,M1823072687,27.99
2,M1823072687,27.13
2,M1823072687,20.36
3,M1823072687,26.65
2,M1823072687,73.68
3,M1823072687,16.26
2,M348934600,7.9
2,M1823072687,25.35
4,M1823072687,27.51
2,M1823072687,36.07
2,M348934600,49.7
1,M1823072687,10.31
3,M348934600,6.65
2,M1823072687,49.91
4,M348934600,39.47
2,M348934600,24.35
3,M1823072687,22.64
2,M348934600,3.95
2,M1823072687,48.77
4,M1823072687,2.56
5,M1823072687,50.2
2,M348934600,5.89
3,M348934600,51.99
2,M1823072687,33.93
4,M1823072687,33.98
2,M1823072687,2.6
1,M85975013,60.75
4,M1823072687,18.66
3,M1823072687,41.24
3,M1198415165,85.74
2,M1198415165,66.63
6,M1823072687,51.42
5,M1823072687,9.29
2,M348934600,7.77
2,M1823072687,24.46
4,M348934600,6.49
2,M348934600,31.2
4,M1535107174,85.74
1,M1823072687,28.48
3,M1823072687,38.46
2,M1823072687,9.67
3,M85975013,85.74
5,M348934600,20.83
2,M348934600,77.25
2,M1823072687,43.04
2,M348934600,49.32
3,M1823072687,27.97
6,M348934600,38.37
5,M1823072687,46.14
2,M348934600,77.97
2,M348934600,15.91
3,M1823072687,30.95
3,M348934600,11.42
2,M1823072687,36.23
2,M1823072687,8.88
2,M348934600,29.03
1,M348934600,33.95
2,M1823072687,41.06
2,M1823072687,37.04
2,M85975013,1.28
6,M1823072687,26.94
6,M1823072687,0.01
3,M1823072687,29.78
4,M348934600,64.84
4,M1823072687,41.97
2,M348934600,2.84
2,M1823072687,25.93
2,M348934600,26.54
5,M348934600,4.36
2,M1823072687,23.5
6,M1823072687,32.54
2,M1823072687,21.66
4,M1823072687,27.25
1,M1823072687,46.69
5,M348934600,21.94
3,M1823072687,17.42
1,M1823072687,36.42
2,M1823072687,7.66
2,M1823072687,41.51
2,M1823072687,36.66
3,M1823072687,8.78
3,M1823072687,38.66
6,M1823072687,37.89
2,M85975013,63.62
2,M1823072687,6.82
4,M1823072687,4.57
2,M1823072687,19.44
2,M1823072687,24.05
2,M348934600,4.7
3,M348934600,59.29
5,M1823072687,49.9
3,M1823072687,15.41
2,M348934600,38.07
5,M209847108,84.47
5,M78078399,14.88
2,M1823072687,44.72
3,M1823072687,27.63
3,M1823072687,27.27
3,M348934600,44.77
4,M1823072687,5.21
2,M1823072687,2.85
4,M1823072687,2.06
2,M1823072687,10.18
1,M1823072687,0.68
4,M1823072687,28.01
2,M348934600,2.9
3,M1823072687,0.75
3,M85975013,36.27
6,M1823072687,34.72
6,M1823072687,2.41
6,M1823072687,18.49
2,M348934600,56.41
4,M348934600,27.9
4,M348934600,29.75
0,M1823072687,12.39
1,M1823072687,5.34
2,M348934600,1.11
5,M1823072687,1.93
3,M348934600,11.85
4,M1823072687,9.67
5,M348934600,3.31
2,M348934600,37.11
3,M1823072687,5.31
5,M17379832,85.74
5,M1823072687,15.57
4,M209847108,67.44
4,M78078399,85.74
3,M348934600,18.1
2,M1823072687,22.11
3,M1823072687,22.42
3,M1823072687,24.14
1,M348934600,44.25
4,M348934600,20.89
5,M85975013,24.2
3,M1823072687,5.69
3,M1823072687,11.76
2,M348934600,12.22
4,M348934600,52.35
4,M1823072687,15.55
5,M1823072687,8.55
2,M348934600,35.67
2,M1823072687,30.78
1,M348934600,32.79
2,M855959430,85.74
3,M1823072687,22.89
2,M348934600,6.33
3,M1823072687,3.84
3,M1823072687,33.29
2,M1946091778,65.4
3,M1352454843,28.47
3,M348934600,1.44
3,M1823072687,41.01
4,M1823072687,38.36
3,M85975013,45.12
3,M348934600,46.96
3,M1823072687,21.32
4,M1823072687,16.34
6,M1823072687,11.2
4,M1823072687,8.28
2,M348934600,22.19
2,M348934600,32.35
3,M480139044,83.11
3,M50039827,85.74
3,M348934600,63.9
3,M1823072687,3.51
2,M348934600,43.74
2,M1823072687,22.61
2,M1823072687,50.49
2,M348934600,58.39
1,M1823072687,17.06
2,M1823072687,17.83
2,M348934600,15.03
3,M1823072687,50.91
4,M348934600,58.04
4,M1823072687,25.15
2,M1823072687,24.99
3,M1823072687,75.06
2,M348934600,31.41
4,M1823072687,16.36
2,M1823072687,61.82
5,M348934600,27.2
4,M855959430,37.17
3,M1823072687,15.71
5,M1823072687,5.79
6,M348934600,31.86
2,M1823072687,11.63
2,M1823072687,40.76
2,M348934600,28.13
1,M348934600,21.28
4,M1823072687,40.04
4,M1823072687,54.33
2,M348934600,33.11
3,M1053599405,85.74
2,M348934600,43.98
1,M85975013,31.81
3,M1823072687,16.78
5,M1823072687,8.47
5,M348934600,17.69
2,M348934600,60.26
2,M1823072687,54.74
2,M1823072687,39.75
3,M1823072687,12.75
1,M1946091778,8.85
4,M348934600,33.74
2,M1823072687,15.45
3,M1823072687,18.02
2,M1823072687,16.43
0,M1823072687,25.08
4,M1823072687,30.83
3,M1823072687,4.38
3,M1823072687,48.78
3,M348934600,5.46
4,M1823072687,39.19
1,M1823072687,8.17
5,M1823072687,32.86
6,M1823072687,31.95
3,M1823072687,14.01
3,M1823072687,31.27
4,M1823072687,20.61
5,M1823072687,39.35
5,M85975013,4.91
6,M348934600,8.27
2,M1823072687,66.33
4,M1823072687,22.53
2,M348934600,16.37
4,M1823072687,1.15
6,M1823072687,47.94
5,M1823072687,24.11
2,M1823072687,32.07
2,M348934600,21.41
2,M348934600,47.56
2,M85975013,13.19
1,M1823072687,32.9
2,M1823072687,40.34
3,M1823072687,44.27
2,M348934600,26.53
1,M348934600,37.91
6,M1823072687,9.6
3,M348934600,32.47
2,M1823072687,40.19
6,M348934600,40.68
3,M348934600,18.42
3,M1823072687,33.12
5,M348934600,18.52
2,M1823072687,46.34
3,M348934600,11.84
3,M348934600,38.16
4,M1823072687,49.28
1,M1823072687,2.35
1,M1823072687,58.4
3,M1823072687,12.52
2,M1400236507,47.46
3,M1823072687,14.77
2,M85975013,8.4
5,M1823072687,43.56
3,M1823072687,75.75
2,M1823072687,33.57
1,M348934600,4.04
2,M85975013,68.11
6,M348934600,38.45
5,M348934600,2.21
4,M85975013,11.15
3,M1823072687,56.67
2,M1823072687,66.66
3,M1823072687,13.12
2,M1823072687,67.3
2,M1823072687,45.89
2,M348934600,41.08
3,M85975013,57.23
3,M348934600,22.53
2,M348934600,27.3
4,M1823072687,11.51
2,M1823072687,8.3
3,M348934600,4.58
1,M1823072687,2.82
2,M1823072687,6.42
5,M348934600,32.07
2,M348934600,27.19
3,M1823072687,36.93
6,M348934600,24.09
3,M1823072687,29.51
2,M85975013,10.92
2,M348934600,9.48
2,M348934600,3.53
3,M1823072687,24.23
4,M85975013,69.33
2,M348934600,44.68
2,M85975013,85.74
6,M1823072687,28.76
4,M1823072687,26.24
2,M348934600,12.03
1,M209847108,85.74
1,M78078399,49.94
1,M1823072687,44.29
1,M480139044,85.74
4,M480139044,85.74
4,M348934600,53.42
1,M348934600,26.31
3,M1823072687,29.66
4,M348934600,7.66
2,M1823072687,27.36
3,M1823072687,45.29
4,M348934600,26.12
1,M1823072687,45.35
2,M1823072687,12.75
5,M85975013,32.87
4,M348934600,34.27
5,M1823072687,54.25
3,M1823072687,49.31
1,M1823072687,31.28
1,M85975013,27.76
5,M1823072687,36.59
3,M85975013,57.16
5,M348934600,79.32
1,M1823072687,17.41
5,M1823072687,0.91
3,M348934600,38.45
3,M1823072687,2.88
4,M85975013,0.94
2,M1823072687,39.97
4,M348934600,50.49
4,M1823072687,51.72
3,M1823072687,17.55
3,M348934600,12.77
4,M1823072687,3.87
1,M1823072687,9.44
2,M1823072687,53.84
3,M85975013,85.74
4,M1823072687,12.25
1,M1823072687,21.19
4,M348934600,5.01
3,M1823072687,23.73
2,M1823072687,22.45
2,M348934600,10.59
4,M348934600,62.81
6,M1823072687,33.02
4,M1823072687,59.91
2,M1823072687,21.73
2,M1823072687,24.35
3,M1823072687,26.39
2,M348934600,13.64
4,M1823072687,5.9
2,M1823072687,27.65
3,M1823072687,39.88
3,M85975013,81.69
3,M1823072687,65.02
5,M348934600,12.95
1,M1823072687,2.44
4,M1823072687,10.16
6,M348934600,31.87
6,M1823072687,14.68
1,M1823072687,14.08
2,M1823072687,66.47
1,M2011752106,28.09
5,M1823072687,23.29
5,M1823072687,20.54
3,M1823072687,73.34
6,M1823072687,5.17
4,M1823072687,45.44
3,M1823072687,23.56
4,M348934600,40.15
4,M1823072687,30.77
5,M1823072687,49.19
4,M348934600,70.49
3,M1823072687,12.17
4,M1823072687,44.37
3,M348934600,18.91
2,M348934600,1.3
4,M1823072687,39.45
2,M348934600,52.18
4,M348934600,58.13
6,M1823072687,10.97
6,M1823072687,32.36
5,M1823072687,22.73
6,M1823072687,28.43
3,M1823072687,34.39
2,M348934600,5.55
3,M1600850729,85.74
3,M1823072687,23.62
1,M1823072687,15.88
5,M348934600,38.94
2,M1823072687,27.55
2,M1823072687,41.77
4,M348934600,43.55
5,M348934600,23.56
2,M348934600,51.27
2,M1823072687,25.87
3,M1823072687,10.12
2,M1823072687,5.78
5,M1823072687,15.52
1,M85975013,30.48
4,M923029380,34.82
1,M1823072687,56.97
4,M348934600,27.23
2,M348934600,1.63
2,M1823072687,11.19
2,M1823072687,19.11
2,M348934600,51.44
2,M1823072687,0.32
6,M1053599405,6.72
6,M1913465890,57
1,M1823072687,6.33
5,M1823072687,19.57
6,M1823072687,29.04
3,M1823072687,56.08
4,M1823072687,50.79
1,M1823072687,59.27
3,M348934600,36.14
2,M1823072687,42.49
3,M85975013,10.04
2,M1823072687,22.83
2,M1823072687,31.33
2,M855959430,4.99
5,M1823072687,19.85
3,M348934600,45.07
2,M348934600,24.76
4,M1823072687,26.66
5,M348934600,24.81
4,M1823072687,43.8
5,M1823072687,29.65
3,M85975013,65.33
4,M1823072687,29.32
3,M348934600,12.94
3,M348934600,39.9
5,M1823072687,21.46
2,M1823072687,20.5
5,M1823072687,2.3
1,M1823072687,5.62
4,M1823072687,20.54
1,M547558035,71.45
4,M348934600,65.39
6,M348934600,27.49
3,M1823072687,50.34
2,M348934600,3.11
2,M348934600,51.59
3,M1823072687,33.04
3,M1823072687,11.56
6,M1823072687,12.81
2,M85975013,6.9
4,M1823072687,30.48
2,M348934600,7.46
2,M348934600,36.65
2,M1823072687,22.92
2,M1823072687,73.16
4,M1946091778,62.21
1,M348934600,8.16
4,M1823072687,2.79
3,M1823072687,9.11
5,M348934600,11.1
6,M1823072687,1.42
3,M85975013,70.15
5,M1823072687,13.52
4,M1823072687,51.1
5,M1823072687,4.82
3,M85975013,13.5
2,M1823072687,8.7
4,M85975013,29.82
3,M1823072687,39.57
2,M1823072687,35.75
3,M1823072687,27.74
2,M1823072687,31.46
3,M85975013,47.28
3,M348934600,24.68
1,M1823072687,48.13
3,M348934600,56.81
5,M348934600,16.83
1,M1823072687,22.61
3,M1946091778,14.22
3,M1823072687,21.17
2,M1823072687,10.69
2,M348934600,34.74
2,M1823072687,20.26
1,M1823072687,44.44
6,M1823072687,23.98
4,M1823072687,14.79
3,M1823072687,15.54
4,M348934600,20.33
4,M348934600,42.8
2,M1823072687,52.29
3,M1823072687,36.54
5,M85975013,13.26
2,M1823072687,38.56
3,M1946091778,43.65
2,M1535107174,85.74
1,M1823072687,31.96
5,M85975013,42.4
4,M855959430,21.61
6,M348934600,8.23
2,M1823072687,14.82
3,M1823072687,53.9
2,M1823072687,51.38
5,M348934600,10.23
2,M348934600,48.46
5,M1823072687,46.37
3,M855959430,71.98
1,M1823072687,37.55
1,M1823072687,52.27
3,M348934600,27.18
4,M1823072687,41.39
3,M1535107174,85.74
3,M1198415165,58.46
3,M348934600,9.67
4,M1823072687,62.02
2,M1823072687,53.86
2,M1823072687,31.78
3,M85975013,61.85
4,M1823072687,4.53
4,M85975013,2
3,M692898500,16.11
3,M50039827,85.74
2,M348934600,43.06
2,M1198415165,85.74
6,M1198415165,32.8
4,M348934600,28.26
2,M1823072687,27.56
2,M348934600,57.58
2,M348934600,25.79
3,M348934600,7.25
4,M1823072687,3.88
3,M348934600,37.95
1,M1823072687,30.45
4,M1823072687,15.18
5,M1823072687,55.74
4,M1823072687,14.35
3,M1823072687,38.85
5,M348934600,8.28
3,M1823072687,42.19
4,M1823072687,14.97
5,M348934600,23.4
3,M1823072687,47.05
2,M348934600,46.23
2,M348934600,7.55
2,M1823072687,7.33
3,M1823072687,26.55
2,M1823072687,29.8
1,M1823072687,7.71
1,M1823072687,7.49
4,M1823072687,35.07
3,M1823072687,28.66
4,M151143676,27.27
2,M348934600,49.73
3,M1823072687,13.32
4,M1823072687,58.87
3,M1823072687,23.03
2,M1823072687,26.74
2,M1823072687,38.49
3,M85975013,4.08
2,M348934600,32.25
4,M1823072687,15.94
2,M1823072687,30.08
4,M348934600,73.88
4,M1823072687,38.77
6,M1823072687,60.56
2,M348934600,41.38
2,M1823072687,46.71
1,M348934600,64.75
3,M677738360,50.48
2,M1823072687,40.63
3,M1823072687,30.9
2,M348934600,47.58
3,M348934600,15.4
2,M1823072687,5.46
3,M85975013,79.58
3,M1823072687,22.65
3,M348934600,10.56
2,M1823072687,40.95
2,M348934600,43.83
3,M1823072687,19.2
2,M1823072687,41.26
4,M348934600,78.99
4,M1823072687,20.45
2,M1823072687,2.71
5,M348934600,30.56
5,M1946091778,57.63
3,M348934600,38
2,M348934600,19.57
6,M1823072687,29.2
1,M1823072687,17.35
1,M840466850,34.13
3,M348934600,35.12
0,M1823072687,10.66
3,M1823072687,19.28
6,M348934600,56.97
5,M1823072687,15.55
3,M348934600,8.94
1,M1823072687,31.04
3,M1823072687,17.3
3,M348934600,9.34
3,M1823072687,48.03
2,M1823072687,6.45
2,M1823072687,15.83
2,M1823072687,34.63
2,M348934600,45.41
5,M348934600,19.38
2,M1823072687,23.96
2,M1823072687,43
2,M1823072687,38.88
3,M348934600,33.68
2,M348934600,27.54
5,M348934600,23.69
2,M1823072687,4.66
2,M348934600,16.01
5,M1823072687,27.09
3,M348934600,8.76
3,M1823072687,5.79
3,M348934600,26.69
3,M1823072687,9.97
5,M348934600,29.59
2,M1823072687,0.88
0,M348934600,24.12
3,M1823072687,11.6
3,M1823072687,17.68
4,M1823072687,52.55
3,M1823072687,24.38
5,M1823072687,28.4
3,M1823072687,59.7
3,M1823072687,19.6
1,M348934600,59.28
4,M348934600,28.19
2,M840466850,24.3
5,M348934600,49.8
3,M1823072687,30.96
3,M1823072687,29.56
2,M1823072687,3.91
2,M1823072687,12.39
5,M1823072687,25.52
6,M1053599405,54.15
6,M1913465890,30.92
2,M348934600,31.9
2,M1823072687,12.37
1,M1823072687,14.15
3,M348934600,41.69
3,M1823072687,17.98
4,M1823072687,10.82
6,M1823072687,0.71
2,M1823072687,2.03
4,M1823072687,2.79
2,M1823072687,36.93
5,M1053599405,85.74
5,M1913465890,51.19
1,M348934600,54.54
3,M1823072687,40.23
2,M348934600,46.97
2,M1823072687,22.27
4,M348934600,0.16
3,M348934600,30.24
3,M1823072687,24.59
4,M1823072687,2.67
3,M348934600,17.46
2,M1823072687,6.71
3,M1823072687,5.23
3,M1823072687,7.07
6,M1823072687,27.83
2,M1823072687,48.33
4,M1823072687,4.44
4,M1823072687,13.58
1,M1823072687,27.48
4,M85975013,8.35
3,M1823072687,11.14
2,M348934600,18.67
2,M1823072687,9.22
3,M1823072687,36.64
2,M1823072687,28.83
2,M1400236507,85.74
2,M1872033263,85.74
4,M1946091778,6.18
2,M348934600,10.67
3,M1823072687,31.28
4,M1823072687,19.88
1,M348934600,25.08
3,M1823072687,42.82
4,M348934600,41.38
3,M1823072687,75.17
4,M1823072687,32.42
2,M85975013,34.86
5,M348934600,18.33
2,M348934600,31.8
3,M1823072687,37.12
3,M348934600,33.68
2,M1823072687,16.73
5,M85975013,84.29
4,M1823072687,38.01
2,M1823072687,16.37
3,M1823072687,29.67
2,M1946091778,53.34
0,M1313686961,46.87
6,M1823072687,26.67
2,M348934600,1.06
4,M1823072687,16.49
4,M1823072687,15.5
4,M1823072687,57.91
3,M348934600,54.44
4,M348934600,30.45
3,M1823072687,1.17
3,M1823072687,33.91
1,M1823072687,41.34
3,M348934600,22.09
5,M1823072687,22.95
3,M1823072687,73.7
1,M1823072687,50.45
2,M1823072687,30.29
6,M348934600,40.59
4,M1823072687,5.82
2,M348934600,47.87
3,M1823072687,59.4
2,M348934600,23.38
1,M1823072687,36.94
5,M1946091778,55.77
3,M348934600,17.07
2,M1823072687,45.16
2,M1823072687,22.3
5,M348934600,30.71
3,M1823072687,23.9
2,M1823072687,30.17
2,M1823072687,11.38
2,M1823072687,41.7
5,M1823072687,44.71
1,M1823072687,3.8
2,M1823072687,28.57
3,M1823072687,31.78
4,M85975013,57.93
4,M1823072687,0.05
3,M348934600,37.71
1,M348934600,37.03
1,M1823072687,50.15
1,M1823072687,32.92
5,M348934600,2.8
2,M1823072687,40.84
6,M1823072687,43.99
1,M348934600,40.95
2,M1823072687,42.22
3,M348934600,36.12
2,M1823072687,28.6
2,M1823072687,6.41
3,M1823072687,1.73
2,M1823072687,12.29
5,M1823072687,34.58
2,M1823072687,24.19
3,M1823072687,18.87
5,M1823072687,36.79
2,M348934600,15.09
2,M85975013,60.72
3,M1649169323,55.29
2,M1823072687,41.97
3,M1946091778,82.25
2,M1823072687,26.76
4,M1823072687,21.43
5,M1823072687,19.77
5,M348934600,51.08
5,M1823072687,50.23
2,M1823072687,15.12
6,M855959430,30.4
5,M348934600,2.94
4,M348934600,18.38
2,M1823072687,25.95
3,M855959430,36.48
4,M1823072687,33.73
2,M1823072687,35.35
2,M1823072687,15.18
4,M348934600,36.38
6,M1823072687,0.85
3,M348934600,48.72
3,M1823072687,25.16
1,M1823072687,44.13
3,M1823072687,34.7
5,M1823072687,30.46
2,M348934600,21.55
4,M348934600,61.26
4,M1823072687,19.91
5,M1823072687,1.56
4,M1823072687,31.83
2,M1823072687,14.61
4,M1823072687,15.87
2,M1823072687,19.36
4,M1823072687,56.13
4,M1823072687,16.59
2,M348934600,14.03
2,M348934600,31.13
2,M1823072687,29
1,M348934600,4.36
3,M1823072687,37.2
2,M151143676,36.6
1,M85975013,22.15
5,M1823072687,8.22
3,M1823072687,36.34
2,M1823072687,42.86
3,M857378720,85.74
1,M857378720,85.74
4,M1823072687,29.81
3,M1823072687,0.22
2,M1823072687,29.64
4,M1823072687,10.92
4,M1823072687,2.99
3,M1823072687,13.05
3,M1823072687,18.3
3,M1823072687,18.01
3,M1823072687,7.17
3,M1823072687,32.42
3,M1823072687,6.73
5,M1823072687,54.95
4,M1823072687,36.74
3,M1823072687,15.36
1,M85975013,30.17
5,M209847108,16.14
2,M1823072687,24.23
3,M1823072687,6.97
2,M1823072687,23.53
5,M1823072687,1.19
3,M85975013,21.7
5,M1823072687,11.59
4,M1823072687,7.18
2,M1823072687,25.82
3,M1823072687,25.85
4,M1823072687,20.05
5,M348934600,61.6
4,M1823072687,34.07
2,M1823072687,7.64
3,M348934600,13.32
5,M348934600,7.25
2,M1823072687,4.2
5,M348934600,19.32
3,M1823072687,8.48
3,M348934600,35.79
1,M1823072687,5.18
5,M1823072687,8.06
3,M1823072687,20.39
4,M1823072687,73.55
5,M1823072687,26.62
3,M1823072687,48.96
1,M1823072687,14.61
6,M1823072687,17.34
2,M1823072687,21.03
5,M348934600,21.47
2,M1053599405,85.74
2,M1823072687,36
3,M348934600,50.67
4,M85975013,3.07
2,M1823072687,23.05
3,M1823072687,25.39
2,M348934600,11.43
6,M1823072687,13.13
2,M1823072687,49.65
5,M1823072687,6.79
1,M348934600,11.48
4,M1823072687,30.36
4,M1823072687,44.2
1,M348934600,20.02
2,M1823072687,21.2
2,M1823072687,8.15
2,M1823072687,8.02
2,M348934600,56.3
1,M348934600,16.16
3,M1823072687,25.91
4,M1823072687,12.66
2,M1823072687,9.97
2,M348934600,22.25
2,M1823072687,29.97
2,M1823072687,31.98
1,M85975013,51.88
5,M840466850,85.74
5,M1823072687,40.22
5,M1823072687,11.8
1,M1823072687,11.02
4,M348934600,13.18
2,M151143676,85.74
4,M348934600,10.93
2,M1946091778,62.56
2,M1823072687,1.64
3,M1823072687,61.79
3,M1823072687,29.75
3,M1823072687,8
4,M1823072687,22.7
2,M1823072687,2
2,M1823072687,5.67
4,M348934600,51.5
1,M1823072687,21.72
1,M1823072687,46.24
1,M1823072687,11.3
3,M1823072687,9.41
2,M1053599405,85.74
2,M1913465890,85.74
3,M348934600,29.71
6,M348934600,24.94
4,M1823072687,5.58
1,M1823072687,42.38
4,M1823072687,2.42
3,M1823072687,24.93
2,M1823072687,19.12
3,M1823072687,21.95
1,M348934600,61.61
4,M1823072687,9.66
3,M1823072687,17.68
2,M1823072687,45.23
5,M1823072687,4.2
2,M1823072687,57.45
2,M348934600,18.84
2,M480139044,5.1
2,M692898500,85.74
2,M348934600,51.32
4,M348934600,61.44
3,M348934600,5.7
3,M1823072687,37.09
2,M85975013,69.47
3,M1823072687,14.12
2,M348934600,26.99
3,M348934600,36.31
2,M348934600,6.6
3,M151143676,69.31
2,M1823072687,38.05
2,M1823072687,42.57
